US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/22,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/23,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/24,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/25,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/26,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/27,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/28,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/29,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/30,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/5/31,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/1,0.05
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/2,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/3,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/4,0.06
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/5,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/6,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/7,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/8,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/9,0.07
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/10,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/11,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/12,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/13,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/14,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/15,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/16,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/17,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/19,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/20,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/21,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/22,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/23,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/24,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/25,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/26,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/27,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/28,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/29,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/6/30,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/1,0.08
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/2,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/3,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/4,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/5,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/6,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/7,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/8,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/9,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/10,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/11,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/12,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/13,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/14,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/15,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/16,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/17,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/18,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/19,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/20,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/21,0.1
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/22,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/23,0.09
US,Interest Rate,Fed Funds Effective Rate,Daily,Percentage (%),2020/7/24,0.09
